,gt_net_load,gt_bss_p_ch,gt_bss_en,gt_load,gt_opr_net_load,gt_peak,gt_forecast
1,0.0677384780278669,-0.0,0.0,0.0677384780278669,0.0677384780278669,0.5,0.0677384780278669
2,0.044587352625937854,-0.0,0.0,0.044587352625937854,0.044587352625937854,0.5,0.044587352625937854
3,0.029367631296891895,-0.0,0.0,0.029367631296891895,0.029367631296891895,0.5,0.029367631296891895
4,0.03622722400857456,-0.0,0.0,0.03622722400857456,0.03622722400857456,0.5,0.03622722400857456
5,0.07524115755627031,-0.0,0.0,0.07524115755627031,0.07524115755627031,0.5,0.07524115755627031
6,0.1157556270096466,-0.0,0.0,0.1157556270096466,0.1157556270096466,0.5,0.1157556270096466
7,0.15241157556270138,-0.0,0.0,0.15241157556270138,0.15241157556270138,0.5,0.15241157556270138
8,0.19314040728831744,-0.0,0.0,0.19314040728831744,0.19314040728831744,0.5,0.19314040728831744
9,0.22786709539121175,-0.0,0.0,0.22786709539121175,0.22786709539121175,0.5,0.22786709539121175
10,0.25401929260450196,-0.0,0.0,0.25401929260450196,0.25401929260450196,0.5,0.25401929260450196
11,0.2806002143622727,-0.0,0.0,0.2806002143622727,0.2806002143622727,0.5,0.2806002143622727
12,0.304180064308682,-0.0,0.0,0.304180064308682,0.304180064308682,0.5,0.304180064308682
13,0.3346195069667749,-0.0,0.0,0.3346195069667749,0.3346195069667749,0.5,0.3346195069667749
14,0.36763129689174756,-0.0,0.0,0.36763129689174756,0.36763129689174756,0.5,0.36763129689174756
15,0.39442658092175753,-0.0,0.0,0.39442658092175753,0.39442658092175753,0.5,0.39442658092175753
16,0.4100750267952847,-0.0,0.0,0.4100750267952847,0.4100750267952847,0.5,0.4100750267952847
17,0.4042872454448023,-0.0,0.0,0.4042872454448023,0.4042872454448023,0.5,0.4042872454448023
18,0.3717041800643092,-0.0,0.0,0.3717041800643092,0.3717041800643092,0.5,0.3717041800643092
19,0.33740621650589503,-0.0,0.0,0.33740621650589503,0.33740621650589503,0.5,0.33740621650589503
20,0.3481243301178999,-0.0,0.0,0.3481243301178999,0.3481243301178999,0.5,0.3481243301178999
21,0.3013933547695613,-0.0,0.0,0.3013933547695613,0.3013933547695613,0.5,0.3013933547695613
22,0.23172561629153307,-0.0,0.0,0.23172561629153307,0.23172561629153307,0.5,0.23172561629153307
23,0.1672025723472672,-0.0,0.0,0.1672025723472672,0.1672025723472672,0.5,0.1672025723472672
24,0.1108252947481246,-0.0,0.0,0.1108252947481246,0.1108252947481246,0.5,0.1108252947481246
25,0.07331189710610937,-0.0,0.0,0.07331189710610937,0.07331189710610937,0.5,0.07331189710610937
26,0.04715969989281889,-0.0,0.0,0.04715969989281889,0.04715969989281889,0.5,0.04715969989281889
27,0.02979635584137183,-0.0,0.0,0.02979635584137183,0.02979635584137183,0.5,0.02979635584137183
28,0.03279742765273318,-0.0,0.0,0.03279742765273318,0.03279742765273318,0.5,0.03279742765273318
29,0.06645230439442651,-0.0,0.0,0.06645230439442651,0.06645230439442651,0.5,0.06645230439442651
30,0.10760986066452317,-0.0,0.0,0.10760986066452317,0.10760986066452317,0.5,0.10760986066452317
31,0.14555198285101842,-0.0,0.0,0.14555198285101842,0.14555198285101842,0.5,0.14555198285101842
32,0.19614147909967852,-0.0,0.0,0.19614147909967852,0.19614147909967852,0.5,0.19614147909967852
33,0.24201500535905732,-0.0,0.0,0.24201500535905732,0.24201500535905732,0.5,0.24201500535905732
34,0.28274383708467354,-0.0,0.0,0.28274383708467354,0.28274383708467354,0.5,0.28274383708467354
35,0.3181136120042879,-0.0,0.0,0.3181136120042879,0.3181136120042879,0.5,0.3181136120042879
36,0.3472668810289392,-0.0,0.0,0.3472668810289392,0.3472668810289392,0.5,0.3472668810289392
37,0.3828510182207938,-0.0,0.0,0.3828510182207938,0.3828510182207938,0.5,0.3828510182207938
38,0.41543408360128675,-0.0,0.0,0.41543408360128675,0.41543408360128675,0.5,0.41543408360128675
39,0.4435155412647381,-0.0,0.0,0.4435155412647381,0.4435155412647381,0.5,0.4435155412647381
40,0.4512325830653813,-0.0,0.0,0.4512325830653813,0.4512325830653813,0.5,0.4512325830653813
41,0.43858520900321596,-0.0,0.0,0.43858520900321596,0.43858520900321596,0.5,0.43858520900321596
42,0.3954983922829589,-0.0,0.0,0.3954983922829589,0.3954983922829589,0.5,0.3954983922829589
43,0.35412647374062217,-0.0,0.0,0.35412647374062217,0.35412647374062217,0.5,0.35412647374062217
44,0.35219721329046155,-0.0,0.0,0.35219721329046155,0.35219721329046155,0.5,0.35219721329046155
45,0.31532690246516676,-0.0,0.0,0.31532690246516676,0.31532690246516676,0.5,0.31532690246516676
46,0.244372990353698,-0.0,0.0,0.244372990353698,0.244372990353698,0.5,0.244372990353698
47,0.1757770632368706,-0.0,0.0,0.1757770632368706,0.1757770632368706,0.5,0.1757770632368706
48,0.11982851018220826,-0.0,0.0,0.11982851018220826,0.11982851018220826,0.5,0.11982851018220826
49,0.07867095391211179,-0.0,0.0,0.07867095391211179,0.07867095391211179,0.5,0.07867095391211179
50,0.047588424437299014,-0.0,0.0,0.047588424437299014,0.047588424437299014,0.5,0.047588424437299014
51,0.03365487674169343,-0.0,0.0,0.03365487674169343,0.03365487674169343,0.5,0.03365487674169343
52,0.04008574490889616,-0.0,0.0,0.04008574490889616,0.04008574490889616,0.5,0.04008574490889616
53,0.07309753483386941,-0.0,0.0,0.07309753483386941,0.07309753483386941,0.5,0.07309753483386941
54,0.11103965702036438,-0.0,0.0,0.11103965702036438,0.11103965702036438,0.5,0.11103965702036438
55,0.14276527331189742,-0.0,0.0,0.14276527331189742,0.14276527331189742,0.5,0.14276527331189742
56,0.19592711682743855,-0.0,0.0,0.19592711682743855,0.19592711682743855,0.5,0.19592711682743855
57,0.24587352625937864,-0.0,0.0,0.24587352625937864,0.24587352625937864,0.5,0.24587352625937864
58,0.2887459807073959,-0.0,0.0,0.2887459807073959,0.2887459807073959,0.5,0.2887459807073959
59,0.3279742765273317,-0.0,0.0,0.3279742765273317,0.3279742765273317,0.5,0.3279742765273317
60,0.36270096463022544,-0.0,0.0,0.36270096463022544,0.36270096463022544,0.5,0.36270096463022544
61,0.39699892818863947,-0.0,0.0,0.39699892818863947,0.39699892818863947,0.5,0.39699892818863947
62,0.42765273311897173,-0.0,0.0,0.42765273311897173,0.42765273311897173,0.5,0.42765273311897173
63,0.45016077170418106,-0.0,0.0,0.45016077170418106,0.45016077170418106,0.5,0.45016077170418106
64,0.4649517684887464,-0.0,0.0,0.4649517684887464,0.4649517684887464,0.5,0.4649517684887464
65,0.4520900321543413,-0.0,0.0,0.4520900321543413,0.4520900321543413,0.5,0.4520900321543413
66,0.402786709539122,-0.0,0.0,0.402786709539122,0.402786709539122,0.5,0.402786709539122
67,0.3556270096463029,-0.0,0.0,0.3556270096463029,0.3556270096463029,0.5,0.3556270096463029
68,0.35048231511254063,-0.0,0.0,0.35048231511254063,0.35048231511254063,0.5,0.35048231511254063
69,0.2971061093247593,-0.0,0.0,0.2971061093247593,0.2971061093247593,0.5,0.2971061093247593
70,0.231511254019293,-0.0,0.0,0.231511254019293,0.231511254019293,0.5,0.231511254019293
71,0.17384780278670925,-0.0,0.0,0.17384780278670925,0.17384780278670925,0.5,0.17384780278670925
72,0.12261521972132917,-0.0,0.0,0.12261521972132917,0.12261521972132917,0.5,0.12261521972132917
73,0.07545551982851029,-0.0,0.0,0.07545551982851029,0.07545551982851029,0.5,0.07545551982851029
74,0.050160771704180145,-0.0,0.0,0.050160771704180145,0.050160771704180145,0.5,0.050160771704180145
75,0.028938906752411293,-0.0,0.0,0.028938906752411293,0.028938906752411293,0.5,0.028938906752411293
76,0.02250803858520894,-0.0,0.0,0.02250803858520894,0.02250803858520894,0.5,0.02250803858520894
77,0.0332261521972134,-0.0,0.0,0.0332261521972134,0.0332261521972134,0.5,0.0332261521972134
78,0.030010718113611702,-0.0,0.0,0.030010718113611702,0.030010718113611702,0.5,0.030010718113611702
79,0.04415862808145773,-0.0,0.0,0.04415862808145773,0.04415862808145773,0.5,0.04415862808145773
80,0.07845659163987154,-0.0,0.0,0.07845659163987154,0.07845659163987154,0.5,0.07845659163987154
81,0.12090032154340857,-0.0,0.0,0.12090032154340857,0.12090032154340857,0.5,0.12090032154340857
82,0.16334405144694628,-0.0,0.0,0.16334405144694628,0.16334405144694628,0.5,0.16334405144694628
83,0.20150053590568093,-0.0,0.0,0.20150053590568093,0.20150053590568093,0.5,0.20150053590568093
84,0.233226152197214,-0.0,0.0,0.233226152197214,0.233226152197214,0.5,0.233226152197214
85,0.26280814576634537,-0.0,0.0,0.26280814576634537,0.26280814576634537,0.5,0.26280814576634537
86,0.2949624866023586,-0.0,0.0,0.2949624866023586,0.2949624866023586,0.5,0.2949624866023586
87,0.3245444801714901,-0.0,0.0,0.3245444801714901,0.3245444801714901,0.5,0.3245444801714901
88,0.3446945337620585,-0.0,0.0,0.3446945337620585,0.3446945337620585,0.5,0.3446945337620585
89,0.34255091103965746,-0.0,0.0,0.34255091103965746,0.34255091103965746,0.5,0.34255091103965746
90,0.3211146838156488,-0.0,0.0,0.3211146838156488,0.3211146838156488,0.5,0.3211146838156488
91,0.29067524115755655,-0.0,0.0,0.29067524115755655,0.29067524115755655,0.5,0.29067524115755655
92,0.2872454448017154,-0.0,0.0,0.2872454448017154,0.2872454448017154,0.5,0.2872454448017154
93,0.246516613076099,-0.0,0.0,0.246516613076099,0.246516613076099,0.5,0.246516613076099
94,0.19614147909967852,-0.0,0.0,0.19614147909967852,0.19614147909967852,0.5,0.19614147909967852
95,0.1446945337620579,-0.0,0.0,0.1446945337620579,0.1446945337620579,0.5,0.1446945337620579
96,0.08681672025723522,-0.0,0.0,0.08681672025723522,0.08681672025723522,0.5,0.08681672025723522
97,0.051875669882100836,-0.0,0.0,0.051875669882100836,0.051875669882100836,0.5,0.051875669882100836
98,0.026366559485530447,-0.0,0.0,0.026366559485530447,0.026366559485530447,0.5,0.026366559485530447
99,0.0066452304394426995,-0.0,0.0,0.0066452304394426995,0.0066452304394426995,0.5,0.0066452304394426995
100,0.0,-0.0,0.0,0.0,0.0,0.5,0.0
101,0.005787781350482354,-0.0,0.0,0.005787781350482354,0.005787781350482354,0.5,0.005787781350482354
102,0.003858520900321601,-0.0,0.0,0.003858520900321601,0.003858520900321601,0.5,0.003858520900321601
103,0.006859592711682762,-0.0,0.0,0.006859592711682762,0.006859592711682762,0.5,0.006859592711682762
104,0.03301178992497334,-0.0,0.0,0.03301178992497334,0.03301178992497334,0.5,0.03301178992497334
105,0.0653804930332263,-0.0,0.0,0.0653804930332263,0.0653804930332263,0.5,0.0653804930332263
106,0.09581993569131841,-0.0,0.0,0.09581993569131841,0.09581993569131841,0.5,0.09581993569131841
107,0.13118971061093243,-0.0,0.0,0.13118971061093243,0.13118971061093243,0.5,0.13118971061093243
108,0.16806002143622747,-0.0,0.0,0.16806002143622747,0.16806002143622747,0.5,0.16806002143622747
109,0.20750267952840334,-0.0,0.0,0.20750267952840334,0.20750267952840334,0.5,0.20750267952840334
110,0.24801714898177982,-0.0,0.0,0.24801714898177982,0.24801714898177982,0.5,0.24801714898177982
111,0.2816720257234729,-0.0,0.0,0.2816720257234729,0.2816720257234729,0.5,0.2816720257234729
112,0.303751339764202,-0.0,0.0,0.303751339764202,0.303751339764202,0.5,0.303751339764202
113,0.3018220793140409,-0.0,0.0,0.3018220793140409,0.3018220793140409,0.5,0.3018220793140409
114,0.28231511254019315,-0.0,0.0,0.28231511254019315,0.28231511254019315,0.5,0.28231511254019315
115,0.2621650589496251,-0.0,0.0,0.2621650589496251,0.2621650589496251,0.5,0.2621650589496251
116,0.2630225080385856,-0.0,0.0,0.2630225080385856,0.2630225080385856,0.5,0.2630225080385856
117,0.22336548767416997,-0.0,0.0,0.22336548767416997,0.22336548767416997,0.5,0.22336548767416997
118,0.1727759914255097,-0.0,0.0,0.1727759914255097,0.1727759914255097,0.5,0.1727759914255097
119,0.11554126473740645,-0.0,0.0,0.11554126473740645,0.11554126473740645,0.5,0.11554126473740645
120,0.06645230439442651,-0.0,0.0,0.06645230439442651,0.06645230439442651,0.5,0.06645230439442651
121,0.0377277599142549,-0.0,0.0,0.0377277599142549,0.0377277599142549,0.5,0.0377277599142549
122,0.018863879957127596,-0.0,0.0,0.018863879957127596,0.018863879957127596,0.5,0.018863879957127596
123,0.01178992497320477,-0.0,0.0,0.01178992497320477,0.01178992497320477,0.5,0.01178992497320477
124,0.02250803858520894,-0.0,0.0,0.02250803858520894,0.02250803858520894,0.5,0.02250803858520894
125,0.059163987138263915,-0.0,0.0,0.059163987138263915,0.059163987138263915,0.5,0.059163987138263915
126,0.10868167202572358,-0.0,0.0,0.10868167202572358,0.10868167202572358,0.5,0.10868167202572358
127,0.15198285101822087,-0.0,0.0,0.15198285101822087,0.15198285101822087,0.5,0.15198285101822087
128,0.20000000000000012,-0.0,0.0,0.20000000000000012,0.20000000000000012,0.5,0.20000000000000012
129,0.25509110396570245,-0.0,0.0,0.25509110396570245,0.25509110396570245,0.5,0.25509110396570245
130,0.2953912111468387,-0.0,0.0,0.2953912111468387,0.2953912111468387,0.5,0.2953912111468387
131,0.2949624866023586,-0.0,0.0,0.2949624866023586,0.2949624866023586,0.5,0.2949624866023586
132,0.32325830653804993,-0.0,0.0,0.32325830653804993,0.32325830653804993,0.5,0.32325830653804993
133,0.3594855305466244,-0.0,0.0,0.3594855305466244,0.3594855305466244,0.5,0.3594855305466244
134,0.4012861736334409,-0.0,0.0,0.4012861736334409,0.4012861736334409,0.5,0.4012861736334409
135,0.43965702036441656,-0.0,0.0,0.43965702036441656,0.43965702036441656,0.5,0.43965702036441656
136,0.4595927116827442,-0.0,0.0,0.4595927116827442,0.4595927116827442,0.5,0.4595927116827442
137,0.44780278670954027,-0.0,0.0,0.44780278670954027,0.44780278670954027,0.5,0.44780278670954027
138,0.40514469453376295,-0.0,0.0,0.40514469453376295,0.40514469453376295,0.5,0.40514469453376295
139,0.36806002143622807,-0.0,0.0,0.36806002143622807,0.36806002143622807,0.5,0.36806002143622807
140,0.35412647374062217,-0.0,0.0,0.35412647374062217,0.35412647374062217,0.5,0.35412647374062217
141,0.29453376205787807,-0.0,0.0,0.29453376205787807,0.29453376205787807,0.5,0.29453376205787807
142,0.21779206859592787,-0.0,0.0,0.21779206859592787,0.21779206859592787,0.5,0.21779206859592787
143,0.1468381564844592,-0.0,0.0,0.1468381564844592,0.1468381564844592,0.5,0.1468381564844592
144,0.08767416934619518,-0.0,0.0,0.08767416934619518,0.08767416934619518,0.5,0.08767416934619518
145,0.050375133976420114,-0.0,0.0,0.050375133976420114,0.050375133976420114,0.5,0.050375133976420114
146,0.02465166130760995,-0.0,0.0,0.02465166130760995,0.02465166130760995,0.5,0.02465166130760995
147,0.012004287245444643,-0.0,0.0,0.012004287245444643,0.012004287245444643,0.5,0.012004287245444643
148,0.015648445873526085,-0.0,0.0,0.015648445873526085,0.015648445873526085,0.5,0.015648445873526085
149,0.0465166130760988,-0.0,0.0,0.0465166130760988,0.0465166130760988,0.5,0.0465166130760988
150,0.09067524115755662,-0.0,0.0,0.09067524115755662,0.09067524115755662,0.5,0.09067524115755662
151,0.13569131832797432,-0.0,0.0,0.13569131832797432,0.13569131832797432,0.5,0.13569131832797432
152,0.18628081457663498,-0.0,0.0,0.18628081457663498,0.18628081457663498,0.5,0.18628081457663498
153,0.2385852090032163,-0.0,0.0,0.2385852090032163,0.2385852090032163,0.5,0.2385852090032163
154,0.28424437299035393,-0.0,0.0,0.28424437299035393,0.28424437299035393,0.5,0.28424437299035393
155,0.3311897106109338,-0.0,0.0,0.3311897106109338,0.3311897106109338,0.5,0.3311897106109338
156,0.3747052518756705,-0.0,0.0,0.3747052518756705,0.3747052518756705,0.5,0.3747052518756705
157,0.41264737406216584,-0.0,0.0,0.41264737406216584,0.41264737406216584,0.5,0.41264737406216584
158,0.4632368703108259,-0.0,0.0,0.4632368703108259,0.4632368703108259,0.5,0.4632368703108259
159,0.5003215434083615,-0.0,0.0,0.5003215434083615,0.5003215434083615,0.5003215434083615,0.5003215434083615
160,0.5202572347266888,-0.0,0.0,0.5202572347266888,0.5202572347266888,0.5202572347266888,0.5202572347266888
161,0.5084673097534841,-0.0,0.0,0.5084673097534841,0.5084673097534841,0.5202572347266888,0.5084673097534841
162,0.45294748124330175,-0.0,0.0,0.45294748124330175,0.45294748124330175,0.5202572347266888,0.45294748124330175
163,0.40257234726688146,-0.0,0.0,0.40257234726688146,0.40257234726688146,0.5202572347266888,0.40257234726688146
164,0.38478027867095466,-0.0,0.0,0.38478027867095466,0.38478027867095466,0.5202572347266888,0.38478027867095466
165,0.3247588424437302,-0.0,0.0,0.3247588424437302,0.3247588424437302,0.5202572347266888,0.3247588424437302
166,0.24565916398713858,-0.0,0.0,0.24565916398713858,0.24565916398713858,0.5202572347266888,0.24565916398713858
167,0.17041800643086835,-0.0,0.0,0.17041800643086835,0.17041800643086835,0.5202572347266888,0.17041800643086835
168,0.12004287245444814,-0.0,0.0,0.12004287245444814,0.12004287245444814,0.5202572347266888,0.12004287245444814
169,0.08274383708467337,-0.0,0.0,0.08274383708467337,0.08274383708467337,0.5202572347266888,0.08274383708467337
170,0.05123258306538055,-0.0,0.0,0.05123258306538055,0.05123258306538055,0.5202572347266888,0.05123258306538055
171,0.036441586280814633,-0.0,0.0,0.03644158628081463,0.03644158628081463,0.5202572347266888,0.03644158628081463
172,0.04158628081457679,-0.0,0.0,0.04158628081457679,0.04158628081457679,0.5202572347266888,0.04158628081457679
173,0.07566988210075025,-0.0,0.0,0.07566988210075025,0.07566988210075025,0.5202572347266888,0.07566988210075025
174,0.12218649517684914,-0.0,0.0,0.12218649517684914,0.12218649517684914,0.5202572347266888,0.12218649517684914
175,0.16141479099678457,-0.0,0.0,0.16141479099678457,0.16141479099678457,0.5202572347266888,0.16141479099678457
176,0.20493033226152213,-0.0,0.0,0.20493033226152213,0.20493033226152213,0.5202572347266888,0.20493033226152213
177,0.23751339764201554,-0.0,0.0,0.23751339764201554,0.23751339764201554,0.5202572347266888,0.23751339764201554
178,0.27009646302250856,-0.0,0.0,0.27009646302250856,0.27009646302250856,0.5202572347266888,0.27009646302250856
179,0.30503751339764235,-0.0,0.0,0.30503751339764235,0.30503751339764235,0.5202572347266888,0.30503751339764235
180,0.335262593783495,-0.0,0.0,0.335262593783495,0.335262593783495,0.5202572347266888,0.335262593783495
181,0.3719185423365496,-0.0,0.0,0.3719185423365496,0.3719185423365496,0.5202572347266888,0.3719185423365496
182,0.40793140407288386,-0.0,0.0,0.40793140407288386,0.40793140407288386,0.5202572347266888,0.40793140407288386
183,0.43901393354769624,-0.0,0.0,0.43901393354769624,0.43901393354769624,0.5202572347266888,0.43901393354769624
184,0.4437299035369782,-0.0,0.0,0.4437299035369782,0.4437299035369782,0.5202572347266888,0.4437299035369782
185,0.4265809217577713,-0.0,0.0,0.4265809217577713,0.4265809217577713,0.5202572347266888,0.4265809217577713
186,0.3725616291532697,-0.0,0.0,0.3725616291532697,0.3725616291532697,0.5202572347266888,0.3725616291532697
187,0.3369774919614153,-0.0,0.0,0.3369774919614153,0.3369774919614153,0.5202572347266888,0.3369774919614153
188,0.33440514469453414,-0.0,0.0,0.33440514469453414,0.33440514469453414,0.5202572347266888,0.33440514469453414
189,0.2814576634512331,-0.0,0.0,0.2814576634512331,0.2814576634512331,0.5202572347266888,0.2814576634512331
190,0.21414790996784613,-0.0,0.0,0.21414790996784613,0.21414790996784613,0.5202572347266888,0.21414790996784613
191,0.14919614147909988,-0.0,0.0,0.14919614147909988,0.14919614147909988,0.5202572347266888,0.14919614147909988
192,0.09774919614147935,-0.0,0.0,0.09774919614147935,0.09774919614147935,0.5202572347266888,0.09774919614147935
193,0.060878885316184225,-0.0,0.0,0.060878885316184225,0.060878885316184225,0.5202572347266888,0.060878885316184225
194,0.03708467309753491,-0.0,0.0,0.03708467309753491,0.03708467309753491,0.5202572347266888,0.03708467309753491
195,0.024222936763129727,-0.0,0.0,0.024222936763129727,0.024222936763129727,0.5202572347266888,0.024222936763129727
196,0.032154340836012894,-0.0,0.0,0.032154340836012894,0.032154340836012894,0.5202572347266888,0.032154340836012894
197,0.06966773847802803,-0.0,0.0,0.06966773847802803,0.06966773847802803,0.5202572347266888,0.06966773847802803
198,0.12347266881028952,-0.0,0.0,0.12347266881028952,0.12347266881028952,0.5202572347266888,0.12347266881028952
199,0.16227224008574512,-0.0,0.0,0.16227224008574512,0.16227224008574512,0.5202572347266888,0.16227224008574512
200,0.19657020364415903,-0.0,0.0,0.19657020364415903,0.19657020364415903,0.5202572347266888,0.19657020364415903
201,0.2295819935691317,-0.0,0.0,0.2295819935691317,0.2295819935691317,0.5202572347266888,0.2295819935691317
202,0.2499464094319401,-0.0,0.0,0.2499464094319401,0.2499464094319401,0.5202572347266888,0.2499464094319401
203,0.27331189710611,-0.0,0.0,0.27331189710611,0.27331189710611,0.5202572347266888,0.27331189710611
204,0.30503751339764235,-0.0,0.0,0.30503751339764235,0.30503751339764235,0.5202572347266888,0.30503751339764235
205,0.3474812433011796,-0.0,0.0,0.3474812433011796,0.3474812433011796,0.5202572347266888,0.3474812433011796
206,0.3957127545551987,-0.0,0.0,0.3957127545551987,0.3957127545551987,0.5202572347266888,0.3957127545551987
207,0.4310825294748131,-0.0,0.0,0.4310825294748131,0.4310825294748131,0.5202572347266888,0.4310825294748131
208,0.4392282958199362,-0.0,0.0,0.4392282958199362,0.4392282958199362,0.5202572347266888,0.4392282958199362
209,0.42165058949624923,-0.0,0.0,0.42165058949624923,0.42165058949624923,0.5202572347266888,0.42165058949624923
210,0.3667738478027873,-0.0,0.0,0.3667738478027873,0.3667738478027873,0.5202572347266888,0.3667738478027873
211,0.3369774919614153,-0.0,0.0,0.3369774919614153,0.3369774919614153,0.5202572347266888,0.3369774919614153
212,0.3303322615219725,-0.0,0.0,0.3303322615219725,0.3303322615219725,0.5202572347266888,0.3303322615219725
213,0.2806002143622727,-0.0,0.0,0.2806002143622727,0.2806002143622727,0.5202572347266888,0.2806002143622727
214,0.21779206859592787,-0.0,0.0,0.21779206859592787,0.21779206859592787,0.5202572347266888,0.21779206859592787
215,0.1545551982851021,-0.0,0.0,0.1545551982851021,0.1545551982851021,0.5202572347266888,0.1545551982851021
216,0.09024651661307612,-0.0,0.0,0.09024651661307612,0.09024651661307612,0.5202572347266888,0.09024651661307612
217,0.054876741693461996,-0.0,0.0,0.054876741693461996,0.054876741693461996,0.5202572347266888,0.054876741693461996
218,0.032154340836012894,-0.0,0.0,0.032154340836012894,0.032154340836012894,0.5202572347266888,0.032154340836012894
219,0.019078242229367562,-0.0,0.0,0.019078242229367562,0.019078242229367562,0.5202572347266888,0.019078242229367562
220,0.02315112540192913,-0.0,0.0,0.02315112540192913,0.02315112540192913,0.5202572347266888,0.02315112540192913
221,0.054662379421222124,-0.0,0.0,0.054662379421222124,0.054662379421222124,0.5202572347266888,0.054662379421222124
222,0.10846730975348372,-0.0,0.0,0.10846730975348372,0.10846730975348372,0.5202572347266888,0.10846730975348372
223,0.15198285101822087,-0.0,0.0,0.15198285101822087,0.15198285101822087,0.5202572347266888,0.15198285101822087
224,0.1954983922829587,-0.0,0.0,0.1954983922829587,0.1954983922829587,0.5202572347266888,0.1954983922829587
225,0.23236870310825336,-0.0,0.0,0.23236870310825336,0.23236870310825336,0.5202572347266888,0.23236870310825336
226,0.2647374062165063,-0.0,0.0,0.2647374062165063,0.2647374062165063,0.5202572347266888,0.2647374062165063
227,0.30675241157556316,-0.0,0.0,0.30675241157556316,0.30675241157556316,0.5202572347266888,0.30675241157556316
228,0.3414790996784571,-0.0,0.0,0.3414790996784571,0.3414790996784571,0.5202572347266888,0.3414790996784571
229,0.3813504823151135,-0.0,0.0,0.3813504823151135,0.3813504823151135,0.5202572347266888,0.3813504823151135
